pd_score,segment,recommendation,loan_amnt,int_rate,grade,fico_mid,dti,annual_inc,home_ownership,purpose,addr_state,emp_length_years,credit_history_length,revol_util,inq_last_6mths,acc_open_past_24mths,bc_open_to_buy
0.07525322327540626,S1,Approve,8000.0,13.59,C,702.0,6.94,97000.0,MORTGAGE,debt_consolidation,TX,10.0,244,27.0,1.0,9.0,6754.0
0.02174799788704829,S1,Approve,12000.0,5.32,A,797.0,22.07,73000.0,MORTGAGE,credit_card,AR,10.0,160,19.2,0.0,1.0,39941.0
0.15065817736065448,S3,Reject,9000.0,10.42,B,707.0,18.02,24000.0,RENT,debt_consolidation,MD,6.0,190,22.5,0.0,5.0,11934.0
0.09923995385267219,S2,Approve,20000.0,9.93,B,672.0,6.34,100000.0,MORTGAGE,debt_consolidation,CA,10.0,312,57.7,0.0,5.0,4148.0
0.24675266181375088,S4,Reject,7000.0,25.82,E,687.0,22.84,30000.0,RENT,debt_consolidation,CA,0.0,37,59.3,1.0,8.0,6009.0
0.29255725362520124,S5,Reject,7900.0,18.06,D,662.0,17.24,80000.0,RENT,debt_consolidation,DE,10.0,171,57.9,0.0,5.0,867.0
0.17130762219607806,S3,Reject,8000.0,10.91,B,687.0,22.7,35000.0,RENT,debt_consolidation,IN,10.0,324,61.5,0.0,3.0,1069.0
0.16916771966086488,S3,Reject,13200.0,11.99,B,672.0,25.48,52000.0,RENT,debt_consolidation,CO,3.0,223,52.5,0.0,1.0,14972.0
0.07411447191718175,S1,Approve,1000.0,9.44,B,752.0,10.65,31000.0,RENT,major_purchase,TX,3.0,46,11.3,0.0,6.0,10043.0
0.10333922719827277,S2,Approve,1000.0,15.05,C,707.0,19.9,32449.0,RENT,medical,MS,10.0,196,0.0,0.0,1.0,500.0
0.11885204847378342,S2,Approve,25000.0,12.62,C,677.0,14.87,150000.0,OWN,credit_card,NJ,0.0,236,35.7,0.0,2.0,7114.0
0.08957792896808564,S2,Approve,2500.0,11.99,B,662.0,2.07,35000.0,MORTGAGE,debt_consolidation,FL,2.0,63,11.1,0.0,2.0,2742.0
0.4797256919364555,S5,Reject,12000.0,19.03,D,707.0,23.49,40000.0,RENT,debt_consolidation,OH,3.0,63,16.2,1.0,7.0,2367.0
0.08911844551515025,S1,Approve,6000.0,10.42,B,717.0,25.69,100000.0,RENT,debt_consolidation,NY,1.0,75,56.5,0.0,4.0,23210.0
0.06133493282895254,S1,Approve,10000.0,9.93,B,667.0,15.0,120000.0,MORTGAGE,home_improvement,TX,10.0,195,40.4,0.0,6.0,65450.0
0.14986180443134892,S3,Reject,20000.0,13.59,C,672.0,10.85,90000.0,MORTGAGE,debt_consolidation,NY,4.0,257,73.0,0.0,3.0,2778.0
0.08973022208260653,S2,Approve,10000.0,9.93,B,727.0,18.03,40000.0,MORTGAGE,credit_card,IL,10.0,152,25.6,1.0,5.0,31883.0
0.24866403404303164,S4,Reject,12000.0,9.93,B,662.0,11.06,70000.0,RENT,debt_consolidation,CA,7.0,154,59.9,1.0,5.0,368.0
0.1745532114649599,S3,Reject,8000.0,15.05,C,682.0,24.57,80000.0,MORTGAGE,home_improvement,NH,5.0,279,49.5,0.0,5.0,4899.0
0.09687706033518492,S2,Approve,10000.0,9.44,B,707.0,15.23,100000.0,RENT,credit_card,NJ,1.0,119,43.9,0.0,4.0,7744.0
0.08140426054268789,S1,Approve,20000.0,9.93,B,722.0,28.71,85000.0,MORTGAGE,debt_consolidation,AR,10.0,246,48.0,0.0,3.0,24464.0
0.012776275092753234,S1,Approve,12000.0,5.32,A,782.0,12.75,175000.0,MORTGAGE,credit_card,VA,3.0,150,22.8,0.0,2.0,38182.0
0.1804603239608395,S3,Reject,10000.0,16.02,C,662.0,7.62,66000.0,RENT,other,MA,10.0,130,26.5,0.0,6.0,6157.0
0.2681922377856325,S5,Reject,6000.0,14.08,C,717.0,23.11,66456.0,RENT,major_purchase,ME,10.0,133,15.0,4.0,11.0,29865.0
0.014121313792028228,S1,Approve,15400.0,5.32,A,782.0,5.91,115000.0,MORTGAGE,debt_consolidation,OK,10.0,173,27.7,0.0,2.0,16919.0
0.06581981863970635,S1,Approve,4000.0,7.07,A,737.0,14.44,60000.0,RENT,debt_consolidation,CO,3.0,114,15.6,1.0,3.0,21031.0
0.09231018334569847,S2,Approve,1500.0,5.32,A,727.0,23.5,17000.0,MORTGAGE,debt_consolidation,FL,1.0,273,9.2,0.0,3.0,
0.08472913334450533,S1,Approve,8000.0,11.99,B,677.0,11.61,120000.0,MORTGAGE,credit_card,KS,0.0,193,60.9,0.0,4.0,5129.0
0.19279960780362015,S4,Reject,18000.0,9.93,B,677.0,25.88,62000.0,MORTGAGE,debt_consolidation,TX,0.0,225,60.6,0.0,3.0,5892.0
0.13300338377156404,S2,Reject,20000.0,11.99,B,662.0,24.32,90000.0,MORTGAGE,small_business,FL,10.0,480,89.8,0.0,0.0,1375.0
0.3496955103181512,S5,Reject,28000.0,13.59,C,672.0,26.46,100000.0,RENT,debt_consolidation,CA,2.0,137,44.9,0.0,4.0,13286.0
0.2818609709942522,S5,Reject,10000.0,13.59,C,667.0,24.72,85000.0,MORTGAGE,home_improvement,IN,7.0,239,47.8,5.0,8.0,8001.0
0.2585447548200545,S4,Reject,1200.0,21.45,D,672.0,30.85,72000.0,RENT,other,NJ,8.0,205,81.0,2.0,8.0,2193.0
0.20555635669683486,S4,Reject,16000.0,19.03,D,687.0,16.16,51000.0,RENT,credit_card,TN,10.0,186,50.0,0.0,10.0,14197.0
0.036629649727196414,S1,Approve,20000.0,5.32,A,742.0,18.32,90000.0,RENT,credit_card,NY,7.0,178,26.2,0.0,2.0,75391.0
0.09048414850425847,S2,Approve,18000.0,7.07,A,727.0,16.51,109654.0,RENT,credit_card,TX,5.0,243,40.6,0.0,7.0,19430.0
0.3435597309995345,S5,Reject,3500.0,10.42,B,697.0,24.05,24000.0,OWN,debt_consolidation,OH,3.0,168,25.1,1.0,5.0,6574.0
0.17031943304921773,S3,Reject,36200.0,17.09,D,777.0,2.07,72420.0,RENT,other,LA,0.0,80,3.4,0.0,0.0,17387.0
0.04862742291467808,S1,Approve,10000.0,9.44,B,732.0,10.49,145000.0,RENT,credit_card,CA,2.0,145,40.3,0.0,3.0,13505.0
0.1097208861338445,S2,Approve,7300.0,10.91,B,722.0,25.72,28000.0,RENT,debt_consolidation,NV,2.0,124,37.3,0.0,5.0,6055.0
0.18135376623036356,S3,Reject,4800.0,13.59,C,687.0,10.0,60000.0,RENT,small_business,LA,3.0,81,28.9,0.0,11.0,3345.0
0.1661287421938124,S3,Reject,10000.0,9.93,B,677.0,2.46,63000.0,RENT,home_improvement,NY,10.0,139,43.7,0.0,2.0,2928.0
0.06813419211541835,S1,Approve,10000.0,5.32,A,727.0,18.62,58000.0,RENT,debt_consolidation,FL,0.0,80,59.4,0.0,2.0,3312.0
0.040467843640647955,S1,Approve,12000.0,9.93,B,727.0,16.98,83000.0,MORTGAGE,debt_consolidation,FL,3.0,265,39.8,0.0,3.0,17934.0
0.14560457836790958,S3,Reject,3600.0,20.0,D,677.0,20.07,61000.0,MORTGAGE,moving,IL,5.0,131,88.0,0.0,1.0,3574.0
0.08806566033276572,S1,Approve,2000.0,12.62,C,687.0,19.93,72000.0,MORTGAGE,credit_card,TX,7.0,328,70.8,0.0,4.0,16082.0
0.216383253320091,S4,Reject,5000.0,14.08,C,722.0,23.05,66000.0,MORTGAGE,medical,TX,2.0,163,1.5,1.0,9.0,4219.0
0.03323697354507236,S1,Approve,20000.0,7.07,A,752.0,13.61,99600.0,RENT,credit_card,FL,7.0,157,57.4,0.0,1.0,13261.0
0.14722436486147192,S3,Review,8000.0,12.62,C,662.0,10.22,89000.0,MORTGAGE,debt_consolidation,GA,7.0,304,55.3,3.0,11.0,0.0
0.023461113993973735,S1,Approve,15000.0,7.07,A,817.0,18.81,132000.0,MORTGAGE,medical,TX,7.0,248,1.9,1.0,7.0,88405.0
0.257041700368128,S4,Reject,10000.0,16.02,C,667.0,2.07,70200.0,RENT,home_improvement,NY,4.0,123,95.8,0.0,3.0,157.0
0.15267153389160198,S3,Review,16000.0,13.59,C,707.0,17.19,80000.0,MORTGAGE,debt_consolidation,CA,1.0,243,30.0,3.0,14.0,3835.0
0.10674810961058025,S2,Approve,9000.0,10.42,B,737.0,4.4,48500.0,RENT,debt_consolidation,TX,1.0,67,14.1,1.0,6.0,15716.0
0.22153373452316838,S4,Reject,15300.0,18.06,D,697.0,26.66,34800.0,MORTGAGE,debt_consolidation,GA,,226,55.9,0.0,2.0,6941.0
0.10118807986973785,S2,Approve,4000.0,7.21,A,687.0,18.55,50000.0,RENT,credit_card,FL,1.0,155,80.4,0.0,1.0,1242.0
0.10212270441475488,S2,Review,6000.0,9.93,B,727.0,25.08,62254.0,MORTGAGE,debt_consolidation,TX,3.0,203,43.3,0.0,6.0,83.0
0.09936376214216737,S2,Approve,8500.0,11.99,B,697.0,8.83,50000.0,RENT,debt_consolidation,MA,3.0,147,27.2,0.0,5.0,11486.0
0.31452853483088583,S5,Review,25000.0,19.03,D,662.0,16.41,127840.0,MORTGAGE,debt_consolidation,GA,6.0,134,63.6,2.0,15.0,2159.0
0.292972728341384,S5,Reject,7000.0,18.06,D,717.0,17.28,23000.0,OWN,debt_consolidation,GA,1.0,155,31.5,0.0,8.0,2258.0
0.02331861180853235,S1,Approve,3500.0,5.32,A,772.0,6.84,80000.0,MORTGAGE,other,NY,3.0,226,15.2,0.0,4.0,25233.0
0.12095051347939191,S2,Review,6500.0,13.59,C,712.0,20.16,68000.0,MORTGAGE,debt_consolidation,KS,10.0,161,53.5,2.0,4.0,117.0
0.16693765285881176,S3,Reject,30000.0,18.06,D,787.0,26.55,135000.0,RENT,debt_consolidation,IL,1.0,178,14.0,2.0,9.0,43842.0
0.03535535127777203,S1,Approve,8500.0,7.07,A,792.0,8.83,75000.0,MORTGAGE,home_improvement,PA,10.0,329,36.1,1.0,0.0,19277.0
0.18411432734351285,S3,Reject,1600.0,14.08,C,667.0,27.98,60000.0,RENT,credit_card,TN,2.0,155,90.5,0.0,1.0,3753.0
0.13538362481572636,S2,Reject,3200.0,5.32,A,722.0,26.32,58000.0,MORTGAGE,other,GA,7.0,123,25.8,0.0,8.0,12217.0
0.15193213294175248,S3,Reject,5000.0,13.59,C,702.0,11.11,40000.0,RENT,debt_consolidation,VA,10.0,124,35.2,0.0,8.0,21656.0
0.20609522939098526,S4,Reject,7800.0,21.45,D,672.0,13.15,62500.0,MORTGAGE,debt_consolidation,AL,2.0,160,63.6,0.0,9.0,3133.0
0.41678167638619057,S5,Reject,14000.0,18.06,D,687.0,19.83,65000.0,MORTGAGE,debt_consolidation,TX,1.0,137,53.2,2.0,8.0,1131.0
0.05979595246245286,S1,Approve,6000.0,10.91,B,692.0,10.44,59000.0,OWN,debt_consolidation,LA,0.0,141,41.4,0.0,2.0,11128.0
0.3113263463021907,S5,Reject,10000.0,13.59,C,662.0,16.34,105000.0,OWN,credit_card,CA,9.0,152,34.8,0.0,6.0,11011.0
0.04751572033114162,S1,Approve,18000.0,7.07,A,742.0,19.17,83000.0,MORTGAGE,credit_card,VT,9.0,187,21.9,0.0,7.0,40715.0
0.09166738648338142,S2,Approve,3000.0,12.62,C,682.0,18.93,93000.0,RENT,major_purchase,TX,0.0,107,76.7,0.0,2.0,1416.0
0.05055230381035727,S1,Approve,6200.0,7.35,A,697.0,7.91,160000.0,MORTGAGE,home_improvement,FL,7.0,156,45.3,0.0,4.0,3480.0
0.1444901992160934,S3,Reject,18000.0,20.0,D,672.0,11.61,100000.0,MORTGAGE,debt_consolidation,KS,10.0,208,55.1,0.0,6.0,5659.0
0.08645677938477847,S1,Approve,10000.0,11.99,B,662.0,2.09,50000.0,MORTGAGE,debt_consolidation,CA,10.0,161,44.4,1.0,3.0,4116.0
0.2749554101473289,S5,Reject,8000.0,14.08,C,687.0,26.98,52000.0,RENT,debt_consolidation,TX,0.0,71,11.7,1.0,8.0,12796.0
0.32447423496240696,S5,Reject,9000.0,21.45,D,702.0,34.12,30000.0,OWN,debt_consolidation,MI,10.0,251,20.0,4.0,5.0,12091.0
0.02944463069338086,S1,Approve,19600.0,5.32,A,762.0,19.03,125000.0,MORTGAGE,debt_consolidation,WA,3.0,241,23.6,0.0,4.0,41428.0
0.09987599740439249,S2,Approve,4800.0,7.97,A,682.0,15.57,45000.0,MORTGAGE,car,KY,2.0,134,19.2,1.0,4.0,2365.0
0.1149294132147344,S2,Approve,9600.0,15.05,C,702.0,6.68,37000.0,MORTGAGE,other,GA,4.0,130,33.2,1.0,3.0,8825.0
0.11855430741405396,S2,Approve,11400.0,21.45,D,707.0,16.8,38500.0,RENT,debt_consolidation,FL,2.0,100,58.4,0.0,2.0,8450.0
0.14790763594674297,S3,Reject,27000.0,10.91,B,727.0,2.35,99996.0,MORTGAGE,debt_consolidation,OR,4.0,74,0.0,0.0,9.0,20400.0
0.06229076680177789,S1,Approve,11000.0,7.07,A,762.0,13.32,70000.0,MORTGAGE,debt_consolidation,TX,1.0,73,5.7,0.0,4.0,8300.0
0.34578219213246447,S5,Review,21000.0,30.99,G,717.0,21.74,90000.0,MORTGAGE,small_business,TN,5.0,134,23.4,5.0,14.0,18869.0
0.13416992593631044,S2,Reject,7000.0,9.93,B,677.0,19.65,82000.0,MORTGAGE,vacation,CA,,265,73.8,1.0,4.0,11702.0
0.16325157408034954,S3,Reject,3200.0,21.45,D,667.0,11.19,50000.0,RENT,other,MD,10.0,168,95.2,0.0,3.0,229.0
0.051744981909242524,S1,Approve,12000.0,10.91,B,712.0,12.75,95000.0,MORTGAGE,debt_consolidation,CA,6.0,154,46.9,0.0,4.0,28543.0
0.06910897453615726,S1,Approve,1800.0,7.35,A,742.0,28.44,30000.0,MORTGAGE,other,MN,10.0,182,29.2,0.0,3.0,3451.0
0.18002556325350036,S3,Reject,3000.0,10.42,B,682.0,28.2,40000.0,RENT,home_improvement,NH,8.0,223,11.2,0.0,6.0,11019.0
0.12778980060198047,S2,Approve,32400.0,12.62,C,682.0,20.08,98000.0,RENT,credit_card,CA,0.0,162,66.1,0.0,2.0,8689.0
0.15011809108284388,S3,Reject,10000.0,10.42,B,677.0,16.56,80000.0,RENT,debt_consolidation,KS,10.0,159,28.3,0.0,8.0,5262.0
0.14878766527313675,S3,Reject,17000.0,9.44,B,687.0,18.28,72000.0,MORTGAGE,credit_card,CA,,218,74.8,0.0,2.0,2569.0
0.0465478173162428,S1,Approve,12000.0,5.32,A,772.0,2.07,180000.0,MORTGAGE,debt_consolidation,NH,10.0,148,14.2,1.0,9.0,49585.0
0.10416197652841531,S2,Approve,9600.0,19.03,D,682.0,7.87,54000.0,MORTGAGE,debt_consolidation,MI,10.0,105,33.6,0.0,6.0,5282.0
0.12860447221700705,S2,Approve,7800.0,10.91,B,682.0,12.95,43000.0,RENT,debt_consolidation,CO,1.0,156,31.9,0.0,4.0,13819.0
0.059410250209476,S1,Approve,3000.0,10.91,B,677.0,10.54,41000.0,MORTGAGE,debt_consolidation,OH,4.0,156,33.8,0.0,5.0,9327.0
0.243597444992971,S4,Reject,14000.0,23.88,E,672.0,24.04,35000.0,OWN,other,CA,10.0,224,51.7,1.0,2.0,4157.0
0.18978722799558917,S3,Review,1800.0,21.45,D,707.0,29.64,79000.0,OWN,vacation,IL,10.0,202,56.1,2.0,13.0,1762.0
0.17589326436661992,S3,Reject,5000.0,12.62,C,697.0,13.46,56000.0,RENT,house,GA,10.0,190,21.5,2.0,3.0,8722.0
0.16179905388678398,S3,Reject,9600.0,15.05,C,667.0,33.38,87000.0,MORTGAGE,debt_consolidation,AZ,8.0,71,90.0,0.0,2.0,953.0
0.1299429495883655,S2,Approve,12000.0,7.97,A,692.0,15.21,56500.0,MORTGAGE,credit_card,TX,1.0,142,48.4,1.0,9.0,10492.0
0.14016035496142,S3,Reject,2000.0,13.59,C,667.0,17.35,37000.0,RENT,credit_card,PA,3.0,241,51.0,1.0,6.0,2747.0
0.018700693079232895,S1,Approve,15000.0,5.32,A,782.0,16.11,95000.0,MORTGAGE,debt_consolidation,CA,0.0,255,18.3,1.0,0.0,126517.0
0.15832647737064656,S3,Reject,8000.0,12.62,C,662.0,12.95,73000.0,RENT,debt_consolidation,MD,3.0,143,61.6,0.0,4.0,2296.0
0.06836693629487586,S1,Approve,6000.0,15.05,C,677.0,8.8,81691.0,MORTGAGE,home_improvement,OK,10.0,213,5.6,1.0,10.0,9507.0
0.08174962762579603,S1,Approve,8000.0,9.44,B,692.0,21.24,33000.0,MORTGAGE,debt_consolidation,CT,10.0,188,44.4,0.0,3.0,9956.0
0.10466963242976983,S2,Approve,10000.0,14.08,C,702.0,32.54,35000.0,RENT,credit_card,CA,8.0,232,19.4,0.0,2.0,31222.0
0.11321098598406353,S2,Approve,6350.0,10.42,B,667.0,10.34,57000.0,MORTGAGE,credit_card,MO,10.0,170,21.7,0.0,10.0,6702.0
0.07204137764646375,S1,Approve,17200.0,10.91,B,752.0,29.91,50000.0,RENT,debt_consolidation,NY,0.0,155,31.2,0.0,2.0,6538.0
0.08851034596305969,S1,Approve,8000.0,10.91,B,687.0,13.82,95000.0,OWN,credit_card,KS,6.0,200,72.8,0.0,5.0,3268.0
0.243904211809773,S4,Reject,10000.0,12.62,C,662.0,30.85,85000.0,RENT,debt_consolidation,CA,3.0,208,65.0,0.0,6.0,6842.0
0.15057474407387145,S3,Reject,6000.0,13.59,C,667.0,11.81,31200.0,MORTGAGE,debt_consolidation,TN,3.0,282,38.0,1.0,5.0,18161.0
0.18206584077689456,S3,Reject,8000.0,15.05,C,757.0,22.19,65000.0,MORTGAGE,debt_consolidation,NC,4.0,169,0.0,0.0,8.0,
0.2672491376721864,S5,Reject,20000.0,11.99,B,672.0,22.4,102500.0,OWN,debt_consolidation,NV,10.0,179,54.7,1.0,11.0,8712.0
0.13947792036939782,S3,Reject,5000.0,9.44,B,672.0,5.76,52100.0,RENT,credit_card,CA,5.0,366,15.4,0.0,5.0,3995.0
0.2044742106924492,S4,Reject,5600.0,23.88,E,682.0,5.1,32000.0,RENT,medical,CA,2.0,52,93.2,0.0,1.0,211.0
0.21402963791988366,S4,Reject,10000.0,18.06,D,712.0,32.58,48000.0,MORTGAGE,other,FL,,471,45.2,0.0,7.0,13506.0
0.08436816885990893,S1,Approve,10400.0,12.62,C,702.0,20.87,90000.0,MORTGAGE,credit_card,IL,7.0,179,29.5,0.0,5.0,25784.0
0.15529557068091476,S3,Reject,6000.0,12.62,C,697.0,6.94,60000.0,RENT,debt_consolidation,KY,10.0,174,17.8,1.0,9.0,1514.0
0.03767082105256904,S1,Approve,9000.0,7.35,A,717.0,11.16,108000.0,MORTGAGE,debt_consolidation,NV,2.0,236,22.9,1.0,5.0,117091.0
0.03418236992663752,S1,Review,5000.0,7.21,A,742.0,8.29,140000.0,MORTGAGE,other,MN,6.0,201,21.5,1.0,12.0,63835.0
0.06449169987302852,S1,Approve,4750.0,16.02,C,707.0,19.78,70000.0,MORTGAGE,small_business,FL,10.0,206,74.1,0.0,3.0,5069.0
0.060486491661476904,S1,Approve,3000.0,9.93,B,707.0,15.41,120000.0,RENT,debt_consolidation,CA,10.0,175,61.5,0.0,1.0,2446.0
0.14878844782908363,S3,Reject,5400.0,15.05,C,692.0,27.39,40000.0,MORTGAGE,credit_card,NV,0.0,56,57.4,0.0,4.0,6140.0
0.08583304282657293,S1,Approve,7200.0,15.05,C,677.0,8.95,105000.0,MORTGAGE,debt_consolidation,MO,10.0,196,40.5,2.0,4.0,9256.0
0.2081728375548035,S4,Reject,6600.0,21.45,D,687.0,21.89,62000.0,MORTGAGE,other,MD,,204,52.1,2.0,8.0,6938.0
0.180845828723749,S3,Reject,3000.0,10.91,B,682.0,18.25,48000.0,MORTGAGE,credit_card,MS,3.0,202,37.6,1.0,5.0,398.0
0.07480387333246717,S1,Approve,3000.0,15.05,C,697.0,6.16,90000.0,MORTGAGE,debt_consolidation,DE,9.0,194,27.8,2.0,5.0,16253.0
0.18127411978040567,S3,Reject,3500.0,18.06,D,667.0,5.62,120000.0,RENT,debt_consolidation,CA,10.0,162,58.1,0.0,3.0,5221.0
0.11903822977661176,S2,Approve,6000.0,16.02,C,692.0,16.94,77000.0,MORTGAGE,home_improvement,CA,10.0,133,26.9,2.0,6.0,18778.0
0.03138220273158838,S1,Approve,20000.0,7.97,A,767.0,20.79,90000.0,MORTGAGE,credit_card,TX,7.0,201,29.2,0.0,4.0,25527.0
0.23523289655247576,S4,Reject,10000.0,15.05,C,662.0,15.92,65000.0,MORTGAGE,debt_consolidation,GA,3.0,156,93.8,0.0,3.0,613.0
0.08187840786132716,S1,Approve,25000.0,10.91,B,692.0,10.25,178000.0,MORTGAGE,credit_card,CT,10.0,155,67.4,0.0,0.0,3693.0
0.43108502068744314,S5,Reject,10000.0,20.0,D,662.0,3.23,94000.0,OWN,home_improvement,VA,4.0,87,50.1,0.0,10.0,3839.0
0.24486031775689365,S4,Reject,15000.0,14.08,C,692.0,2.08,165000.0,RENT,credit_card,CA,9.0,198,1.4,4.0,8.0,1296.0
0.08871917392453761,S1,Approve,5000.0,7.35,A,717.0,9.79,48300.0,MORTGAGE,debt_consolidation,TX,10.0,74,5.6,1.0,3.0,12585.0
0.14698050994509382,S3,Reject,25000.0,11.99,B,697.0,22.59,160000.0,MORTGAGE,debt_consolidation,CA,10.0,176,70.8,0.0,9.0,3612.0
0.026860928704319734,S1,Approve,10000.0,7.35,A,792.0,2.07,70000.0,OWN,home_improvement,TX,10.0,256,0.0,0.0,2.0,25400.0
0.3933883281903793,S5,Reject,21000.0,22.91,E,712.0,17.27,61000.0,RENT,credit_card,IL,10.0,482,43.6,2.0,6.0,6584.0
0.17983399313906737,S3,Reject,5000.0,17.09,D,702.0,7.95,43455.0,OWN,home_improvement,NY,2.0,101,33.7,0.0,3.0,485.0
0.11502121348040384,S2,Approve,1500.0,10.91,B,662.0,13.73,68000.0,RENT,other,CA,10.0,261,73.8,0.0,4.0,416.0
0.03956559364165646,S1,Approve,4000.0,7.97,A,742.0,12.62,72000.0,OWN,debt_consolidation,TX,2.0,218,40.4,0.0,4.0,8531.0
0.07694895114628965,S1,Approve,12000.0,9.93,B,757.0,18.96,53000.0,MORTGAGE,credit_card,TN,6.0,129,12.2,1.0,8.0,9993.0
0.03869092154077898,S1,Approve,8400.0,7.07,A,742.0,11.06,65000.0,RENT,car,MN,10.0,140,0.0,0.0,7.0,19800.0
0.1309738651464044,S2,Reject,35000.0,13.59,C,702.0,22.08,83000.0,RENT,credit_card,AZ,10.0,152,80.4,0.0,2.0,7327.0
0.09555037814163563,S2,Approve,14000.0,10.42,B,747.0,30.83,35000.0,MORTGAGE,credit_card,NJ,6.0,107,38.0,0.0,3.0,5820.0
0.32124916697352546,S5,Reject,6000.0,15.05,C,672.0,15.63,45000.0,RENT,debt_consolidation,LA,6.0,388,62.7,1.0,3.0,783.0
0.13039593669252506,S2,Reject,3000.0,7.97,A,697.0,10.47,44000.0,RENT,credit_card,NV,2.0,151,17.0,0.0,4.0,6353.0
0.17455599491421533,S3,Reject,9600.0,7.21,A,777.0,27.5,114000.0,RENT,vacation,CA,2.0,164,10.4,3.0,11.0,75552.0
0.030840721179877854,S1,Approve,21000.0,5.32,A,752.0,13.97,125000.0,MORTGAGE,home_improvement,CA,2.0,338,32.5,1.0,6.0,18052.0
0.10835035663997424,S2,Approve,3000.0,5.32,A,782.0,16.14,60000.0,RENT,credit_card,CA,0.0,243,2.9,1.0,5.0,16147.0
0.29357866416395956,S5,Review,5000.0,15.05,C,707.0,19.0,70000.0,RENT,debt_consolidation,NV,10.0,207,96.4,0.0,8.0,100.0
0.18591927821864665,S3,Reject,7000.0,9.93,B,707.0,24.64,76427.0,RENT,credit_card,HI,10.0,223,94.6,1.0,4.0,1617.0
0.135796830672044,S2,Reject,12000.0,9.44,B,667.0,14.14,65000.0,RENT,debt_consolidation,WA,6.0,434,95.4,0.0,0.0,781.0
0.21655122112781658,S4,Reject,11500.0,16.02,C,697.0,7.88,32000.0,RENT,car,ME,9.0,235,72.7,1.0,0.0,2129.0
0.052598562882796615,S1,Approve,10000.0,7.07,A,747.0,9.79,95000.0,RENT,debt_consolidation,CA,5.0,125,6.4,0.0,3.0,12621.0
0.09607335988940521,S2,Approve,12000.0,9.93,B,662.0,15.12,55000.0,MORTGAGE,credit_card,OH,5.0,169,62.3,0.0,1.0,12183.0
0.13605020573265567,S2,Reject,11500.0,10.42,B,692.0,8.62,67000.0,MORTGAGE,debt_consolidation,TN,10.0,139,59.8,0.0,7.0,4011.0
0.23288266861596144,S4,Reject,13000.0,12.62,C,712.0,34.85,32000.0,OWN,credit_card,IL,2.0,101,51.5,1.0,3.0,7402.0
0.26568142986640214,S4,Reject,30000.0,10.91,B,672.0,17.99,94000.0,MORTGAGE,debt_consolidation,SC,5.0,176,43.1,0.0,5.0,12015.0
0.05793910515942575,S1,Approve,1000.0,10.42,B,682.0,9.11,111000.0,MORTGAGE,home_improvement,MD,10.0,212,65.8,1.0,4.0,7709.0
0.1063898874194864,S2,Approve,11000.0,7.21,A,742.0,27.04,47000.0,RENT,debt_consolidation,VT,0.0,325,50.7,0.0,2.0,6365.0
0.4000866015819101,S5,Reject,3000.0,12.62,C,677.0,28.06,32000.0,RENT,debt_consolidation,TN,2.0,120,48.0,0.0,9.0,568.0
0.3054407295492622,S5,Reject,3950.0,24.85,E,667.0,34.91,75000.0,MORTGAGE,other,TX,10.0,56,64.9,0.0,10.0,616.0
0.15914291738577035,S3,Reject,10000.0,13.59,C,697.0,11.58,40000.0,MORTGAGE,home_improvement,WA,3.0,213,19.5,0.0,3.0,4023.0
0.09080132428059225,S2,Approve,2200.0,9.93,B,662.0,14.43,75000.0,MORTGAGE,home_improvement,NY,10.0,309,53.5,1.0,5.0,1092.0
0.17676614726399056,S3,Reject,15000.0,10.91,B,677.0,25.66,95000.0,MORTGAGE,debt_consolidation,TX,10.0,309,41.2,1.0,6.0,16345.0
0.28387953768181934,S5,Reject,1000.0,11.99,B,702.0,15.2,17000.0,RENT,debt_consolidation,CA,,127,22.9,1.0,8.0,835.0
0.05479899692319493,S1,Approve,14000.0,7.97,A,807.0,13.91,78000.0,RENT,debt_consolidation,CO,2.0,312,12.3,0.0,4.0,28616.0
0.07817522958478187,S1,Approve,4000.0,7.21,A,712.0,24.64,80100.0,MORTGAGE,vacation,TX,10.0,248,92.7,0.0,2.0,480.0
0.13350552379477976,S2,Reject,4800.0,10.42,B,672.0,15.01,75000.0,RENT,home_improvement,TX,10.0,234,13.3,2.0,5.0,38497.0
0.13262996521291293,S2,Reject,30550.0,12.62,C,712.0,29.45,130000.0,MORTGAGE,credit_card,GA,10.0,199,71.5,0.0,1.0,25206.0
0.16431945098421227,S3,Reject,10000.0,10.42,B,677.0,24.96,50000.0,OWN,car,NY,,244,58.0,0.0,1.0,4174.0
0.17198325722312988,S3,Reject,4000.0,20.0,D,672.0,6.21,30000.0,OWN,debt_consolidation,NY,10.0,147,30.3,1.0,2.0,623.0
0.2327301674310445,S4,Reject,4000.0,16.02,C,697.0,25.63,45000.0,RENT,credit_card,CA,2.0,129,36.4,0.0,8.0,2592.0
0.08330750367139605,S1,Approve,8500.0,10.42,B,687.0,5.43,85500.0,MORTGAGE,home_improvement,GA,,401,13.4,0.0,5.0,12634.0
0.31092034147401876,S5,Reject,16000.0,11.99,B,667.0,24.82,50000.0,RENT,moving,TX,5.0,140,68.1,0.0,5.0,983.0
0.1921733683561976,S4,Reject,18200.0,15.05,C,667.0,28.49,70000.0,MORTGAGE,debt_consolidation,LA,4.0,247,51.0,1.0,8.0,4397.0
